/home/samuele.angheben/vr_env/lib64/python3.9/site-packages/networkx/utils/backends.py:135: RuntimeWarning: networkx backend defined more than once: nx-loopback
  backends.update(_get_backends("networkx.backends"))
Loaded dataset with categories: ['Faces', 'Faces_easy', 'Leopards', 'Motorbikes', 'accordion', 'airplanes', 'anchor', 'ant', 'barrel', 'bass', 'beaver', 'binocular', 'bonsai', 'brain', 'brontosaurus', 'buddha', 'butterfly', 'camera', 'cannon', 'car_side', 'ceiling_fan', 'cellphone', 'chair', 'chandelier', 'cougar_body', 'cougar_face', 'crab', 'crayfish', 'crocodile', 'crocodile_head', 'cup', 'dalmatian', 'dollar_bill', 'dolphin', 'dragonfly', 'electric_guitar', 'elephant', 'emu', 'euphonium', 'ewer', 'ferry', 'flamingo', 'flamingo_head', 'garfield', 'gerenuk', 'gramophone', 'grand_piano', 'hawksbill', 'headphone', 'hedgehog', 'helicopter', 'ibis', 'inline_skate', 'joshua_tree', 'kangaroo', 'ketch', 'lamp', 'laptop', 'llama', 'lobster', 'lotus', 'mandolin', 'mayfly', 'menorah', 'metronome', 'minaret', 'nautilus', 'octopus', 'okapi', 'pagoda', 'panda', 'pigeon', 'pizza', 'platypus', 'pyramid', 'revolver', 'rhino', 'rooster', 'saxophone', 'schooner', 'scissors', 'scorpion', 'sea_horse', 'snoopy', 'soccer_ball', 'stapler', 'starfish', 'stegosaurus', 'stop_sign', 'strawberry', 'sunflower', 'tick', 'trilobite', 'umbrella', 'watch', 'water_lilly', 'wheelchair', 'wild_cat', 'windsor_chair', 'wrench', 'yin_yang']
 Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s] Loading checkpoint shards:  50%|█████     | 1/2 [00:00<00:00,  1.42it/s] Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.65it/s] Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.61it/s]
Using a slow image processor as `use_fast` is unset and a slow processor was saved with this model. `use_fast=True` will be the default behavior in v4.52, even if the model was saved with a slow processor. This will result in minor differences in outputs. You'll still be able to use a slow processor with `use_fast=False`.
[prompt4] Example 2303: label=umbrella, prediction=Umbrella [✓ CORRECT]
[prompt4] Example 2304: label=umbrella, prediction=Umbrella, beach, parasol [✓ CORRECT]
[prompt4] Example 2305: label=umbrella, prediction=umbrella [✓ CORRECT]
[prompt4] Example 2306: label=umbrella, prediction=Umbrella, rain gear, accessory. [✓ CORRECT]
[prompt4] Example 2307: label=umbrella, prediction=Umbrella, red, open. [✓ CORRECT]
[prompt4] Example 2308: label=umbrella, prediction=Beach umbrella, beach chairs, ocean view. [✓ CORRECT]
[prompt4] Example 2309: label=watch, prediction=Watch, wristwatch, timepiece [✓ CORRECT]
[prompt4] Example 2310: label=watch, prediction=Watch [✓ CORRECT]
[prompt4] Example 2311: label=watch, prediction=Watch, wristwatch, timepiece [✓ CORRECT]
[prompt4] Example 2312: label=watch, prediction=Wristwatch, digital, colorful. [✗ WRONG]
[prompt4] Example 2313: label=watch, prediction=Wristwatch [✗ WRONG]
[prompt4] Example 2314: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2315: label=watch, prediction=Watch, wristwatch, timepiece [✓ CORRECT]
[prompt4] Example 2316: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2317: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2318: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2319: label=watch, prediction=Watch, luxury, gold. [✓ CORRECT]
[prompt4] Example 2320: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2321: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2322: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2323: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2324: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2325: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2326: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2327: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2328: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2329: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2330: label=watch, prediction=Watch, wristwatch, analog watch. [✓ CORRECT]
[prompt4] Example 2331: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2332: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2333: label=watch, prediction=Watch, wristwatch, analog watch [✓ CORRECT]
[prompt4] Example 2334: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2335: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2336: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2337: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2338: label=watch, prediction=Wristwatch, Analog, Stainless Steel [✗ WRONG]
[prompt4] Example 2339: label=watch, prediction=Wristwatch, analog, gold-plated. [✗ WRONG]
[prompt4] Example 2340: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2341: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2342: label=watch, prediction=Watch, wristwatch, leather strap. [✓ CORRECT]
[prompt4] Example 2343: label=watch, prediction=Watch [✓ CORRECT]
[prompt4] Example 2344: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2345: label=watch, prediction=Watch, wristwatch, Seiko. [✓ CORRECT]
[prompt4] Example 2346: label=watch, prediction=Watch. [✓ CORRECT]
[prompt4] Example 2347: label=watch, prediction=Watch. [✓ CORRECT]
[prompt4] Example 2348: label=watch, prediction=Watch. [✓ CORRECT]
[prompt4] Example 2349: label=watch, prediction=Wristwatch, Analog, Stainless steel. [✗ WRONG]
[prompt4] Example 2350: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2351: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2352: label=watch, prediction=Watch, wristwatch, chronograph. [✓ CORRECT]
[prompt4] Example 2353: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2354: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2355: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2356: label=watch, prediction=Watch, wristwatch, mechanical. [✓ CORRECT]
[prompt4] Example 2357: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2358: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2359: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2360: label=watch, prediction=Digital watch [✓ CORRECT]
[prompt4] Example 2361: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2362: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2363: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2364: label=watch, prediction=Watch, wristwatch, timepiece [✓ CORRECT]
[prompt4] Example 2365: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2366: label=watch, prediction=Watch, wristwatch, analog watch [✓ CORRECT]
[prompt4] Example 2367: label=watch, prediction=Watch, wristwatch, timepiece [✓ CORRECT]
[prompt4] Example 2368: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2369: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2370: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2371: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2372: label=watch, prediction=Watch, wristwatch, chronograph. [✓ CORRECT]
[prompt4] Example 2373: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2374: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2375: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2376: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2377: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2378: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2379: label=watch, prediction=Watch, wristwatch, timepiece. [✓ CORRECT]
[prompt4] Example 2380: label=water_lilly, prediction=Flower, yellow, blooming. [✗ WRONG]
[prompt4] Example 2381: label=water_lilly, prediction=Flower, aquatic, pink [✗ WRONG]
[prompt4] Example 2382: label=water_lilly, prediction=Flower, aquatic, water lily [✗ WRONG]
[prompt4] Example 2383: label=water_lilly, prediction=Flower, white, yellow center [✗ WRONG]
[prompt4] Example 2384: label=water_lilly, prediction=Flower, aquatic, pink [✗ WRONG]
[prompt4] Example 2385: label=water_lilly, prediction=Flower, aquatic plant, water lily. [✗ WRONG]
[prompt4] Example 2386: label=water_lilly, prediction=Flower, aquatic, white [✗ WRONG]
[prompt4] Example 2387: label=water_lilly, prediction=Flower, aquatic, white [✗ WRONG]
[prompt4] Example 2388: label=water_lilly, prediction=Flower, aquatic, white [✗ WRONG]
[prompt4] Example 2389: label=water_lilly, prediction=Flower, white, yellow center. [✗ WRONG]
[prompt4] Example 2390: label=water_lilly, prediction=Flower, aquatic, white [✗ WRONG]
[prompt4] Example 2391: label=water_lilly, prediction=Flower, aquatic, yellow [✗ WRONG]
[prompt4] Example 2392: label=wheelchair, prediction=Wheelchair, Frog, Cartoon [✓ CORRECT]
[prompt4] Example 2393: label=wheelchair, prediction=Manual wheelchair. [✓ CORRECT]
[prompt4] Example 2394: label=wheelchair, prediction=wheelchair [✓ CORRECT]
[prompt4] Example 2395: label=wheelchair, prediction=Wheelchair [✓ CORRECT]
[prompt4] Example 2396: label=wheelchair, prediction=Wheelchair. [✓ CORRECT]
[prompt4] Example 2397: label=wheelchair, prediction=Wheelchair, mobility aid, transport chair [✓ CORRECT]
[prompt4] Example 2398: label=wheelchair, prediction=Wheelchair. [✓ CORRECT]
[prompt4] Example 2399: label=wheelchair, prediction=Wheelchair, mobility aid, disabled person. [✓ CORRECT]
[prompt4] Example 2400: label=wheelchair, prediction=Wheelchair. [✓ CORRECT]
[prompt4] Example 2401: label=wheelchair, prediction=Wheelchair. [✓ CORRECT]
[prompt4] Example 2402: label=wheelchair, prediction=Wheelchair, mobility aid, wheelchair user. [✓ CORRECT]
[prompt4] Example 2403: label=wheelchair, prediction=Wheelchair. [✓ CORRECT]
[prompt4] Example 2404: label=wheelchair, prediction=Wheelchair. [✓ CORRECT]
[prompt4] Example 2405: label=wheelchair, prediction=Electric wheelchair. [✓ CORRECT]
[prompt4] Example 2406: label=wheelchair, prediction=Wheelchair. [✓ CORRECT]
[prompt4] Example 2407: label=wheelchair, prediction=Wheelchair, mobility aid, electric wheelchair [✓ CORRECT]
[prompt4] Example 2408: label=wheelchair, prediction=Wheelchair, mobility aid, transport chair [✓ CORRECT]
[prompt4] Example 2409: label=wild_cat, prediction=Cat, Feline, Wild Cat [✓ CORRECT]
[prompt4] Example 2410: label=wild_cat, prediction=Cat, Feline, Felidae [✗ WRONG]
[prompt4] Example 2411: label=wild_cat, prediction=Cat, Feline, Felidae [✗ WRONG]
[prompt4] Example 2412: label=wild_cat, prediction=Cat-like mammal. [✗ WRONG]
[prompt4] Example 2413: label=wild_cat, prediction=Cat, Feline, Felidae [✗ WRONG]
[prompt4] Example 2414: label=wild_cat, prediction=Cat, Feline, Felidae [✗ WRONG]
[prompt4] Example 2415: label=wild_cat, prediction=Cat. [✗ WRONG]
[prompt4] Example 2416: label=wild_cat, prediction=Cat, Feline, Felidae [✗ WRONG]
[prompt4] Example 2417: label=wild_cat, prediction=Feline, Wild, Snowy [✗ WRONG]
[prompt4] Example 2418: label=wild_cat, prediction=Feline, Wild cat, Felidae [✓ CORRECT]
[prompt4] Example 2419: label=windsor_chair, prediction=Wooden chair. [✗ WRONG]
[prompt4] Example 2420: label=windsor_chair, prediction=Chair, wooden, antique. [✗ WRONG]
[prompt4] Example 2421: label=windsor_chair, prediction=Wooden chair [✗ WRONG]
[prompt4] Example 2422: label=windsor_chair, prediction=Wooden chair. [✗ WRONG]
[prompt4] Example 2423: label=windsor_chair, prediction=Furniture, chair, wooden. [✗ WRONG]
[prompt4] Example 2424: label=windsor_chair, prediction=Furniture, Chair, Wooden. [✗ WRONG]
[prompt4] Example 2425: label=windsor_chair, prediction=Furniture, Chair, Wooden. [✗ WRONG]
[prompt4] Example 2426: label=windsor_chair, prediction=Rocking chair [✗ WRONG]
[prompt4] Example 2427: label=windsor_chair, prediction=Wooden chair. [✗ WRONG]
[prompt4] Example 2428: label=windsor_chair, prediction=Wooden chair. [✗ WRONG]
[prompt4] Example 2429: label=windsor_chair, prediction=Wooden chair [✗ WRONG]
[prompt4] Example 2430: label=windsor_chair, prediction=Wooden chair. [✗ WRONG]
[prompt4] Example 2431: label=windsor_chair, prediction=Wooden chair [✗ WRONG]
[prompt4] Example 2432: label=windsor_chair, prediction=Furniture, Chair, Wooden. [✗ WRONG]
[prompt4] Example 2433: label=windsor_chair, prediction=Furniture, Chair, Wooden. [✗ WRONG]
[prompt4] Example 2434: label=windsor_chair, prediction=Wooden chair. [✗ WRONG]
[prompt4] Example 2435: label=windsor_chair, prediction=Chair [✗ WRONG]
[prompt4] Example 2436: label=wrench, prediction=Wrench, tool, hand tool [✓ CORRECT]
[prompt4] Example 2437: label=wrench, prediction=Wrench, adjustable, tool [✓ CORRECT]
[prompt4] Example 2438: label=wrench, prediction=Wrench, spanner, tool. [✓ CORRECT]
[prompt4] Example 2439: label=wrench, prediction=Wrench, tool, repair. [✓ CORRECT]
[prompt4] Example 2440: label=wrench, prediction=Wrench, adjustable, tool. [✓ CORRECT]
[prompt4] Example 2441: label=wrench, prediction=Wrench, tool, repair. [✓ CORRECT]
[prompt4] Example 2442: label=wrench, prediction=Wrench, tool, hardware. [✓ CORRECT]
[prompt4] Example 2443: label=wrench, prediction=Wrench, adjustable, tool [✓ CORRECT]
[prompt4] Example 2444: label=wrench, prediction=Wrench, tool, metal. [✓ CORRECT]
[prompt4] Example 2445: label=wrench, prediction=Wrench, tool, hand tool. [✓ CORRECT]
[prompt4] Example 2446: label=wrench, prediction=Medical instrument, syringe, needle. [✗ WRONG]
[prompt4] Example 2447: label=yin_yang, prediction=Taoism symbol. [✗ WRONG]
[prompt4] Example 2448: label=yin_yang, prediction=Symbol, Yin-Yang, Balance. [✓ CORRECT]
[prompt4] Example 2449: label=yin_yang, prediction=Symbol, Yin-Yang, Balance [✓ CORRECT]
[prompt4] Example 2450: label=yin_yang, prediction=Tie clip, tie bar, tie fastener [✗ WRONG]
[prompt4] Example 2451: label=yin_yang, prediction=Tao symbol, yin yang, balance icon. [✓ CORRECT]
[prompt4] Example 2452: label=yin_yang, prediction=Symbol, Yin-Yang, Balance [✓ CORRECT]
[prompt4] Example 2453: label=yin_yang, prediction=Tennis ball, racket, sports equipment. [✗ WRONG]
[prompt4] Example 2454: label=yin_yang, prediction=Taoism symbol, Yin-Yang, Chinese philosophy. [✓ CORRECT]
[prompt4] Example 2455: label=yin_yang, prediction=Yin-Yang symbol with ball. [✓ CORRECT]
[prompt4] Example 2456: label=yin_yang, prediction=Yin-Yang symbol. [✓ CORRECT]
[prompt4] Example 2457: label=yin_yang, prediction=Symbol, Yin-Yang, Balance [✓ CORRECT]
[prompt4] Example 2458: label=yin_yang, prediction=Chronic disease [✗ WRONG]
[prompt4] Example 2459: label=yin_yang, prediction=Taoism symbol [✗ WRONG]
[prompt4] Example 2460: label=yin_yang, prediction=Symbol, Yin-Yang, Chinese. [✓ CORRECT]
[prompt4] Example 2461: label=yin_yang, prediction=Taoist symbol, Yin-Yang, balance. [✓ CORRECT]
[prompt4] Example 2462: label=yin_yang, prediction=Yin-Yang symbol. [✓ CORRECT]
[prompt4] Example 2463: label=yin_yang, prediction=Symbol, Yin-Yang, Balance [✓ CORRECT]
[prompt4] Example 2464: label=yin_yang, prediction=Yin-Yang symbol [✓ CORRECT]
Saved predictions to /home/samuele.angheben/vision-reasoning/qwen_caltech_set/outputs/predictions_generic_prompt4.txt
Processing prompt5: 'Open-world classification: Name the object in 1 to 3 words. Be generic.' (reasoning=False)
[prompt5] Example 0: label=Faces, prediction=Poster board [✗ WRONG]
[prompt5] Example 1: label=Faces, prediction=Window [✗ WRONG]
[prompt5] Example 2: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 3: label=Faces, prediction=Window. [✗ WRONG]
[prompt5] Example 4: label=Faces, prediction=Doorway. [✗ WRONG]
[prompt5] Example 5: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 6: label=Faces, prediction=Man standing outside. [✗ WRONG]
[prompt5] Example 7: label=Faces, prediction=Desk, chair, computer. [✗ WRONG]
[prompt5] Example 8: label=Faces, prediction=Person with red hair. [✗ WRONG]
[prompt5] Example 9: label=Faces, prediction=Monitor. [✗ WRONG]
[prompt5] Example 10: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 11: label=Faces, prediction=Whiteboard [✗ WRONG]
[prompt5] Example 12: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 13: label=Faces, prediction=Man standing in hallway. [✗ WRONG]
[prompt5] Example 14: label=Faces, prediction=Board with papers. [✗ WRONG]
[prompt5] Example 15: label=Faces, prediction=Mugshot [✗ WRONG]
[prompt5] Example 16: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 17: label=Faces, prediction=Whiteboard [✗ WRONG]
[prompt5] Example 18: label=Faces, prediction=Paperboard. [✗ WRONG]
[prompt5] Example 19: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 20: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 21: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 22: label=Faces, prediction=Person with short hair. [✗ WRONG]
[prompt5] Example 23: label=Faces, prediction=Person with short hair. [✗ WRONG]
[prompt5] Example 24: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 25: label=Faces, prediction=Map frame [✗ WRONG]
[prompt5] Example 26: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 27: label=Faces, prediction=Man wearing tie. [✗ WRONG]
[prompt5] Example 28: label=Faces, prediction=Person standing [✗ WRONG]
[prompt5] Example 29: label=Faces, prediction=Poster [✗ WRONG]
[prompt5] Example 30: label=Faces, prediction=Desk with papers. [✗ WRONG]
[prompt5] Example 31: label=Faces, prediction=Computer monitor [✗ WRONG]
[prompt5] Example 32: label=Faces, prediction=Man wearing tie. [✗ WRONG]
[prompt5] Example 33: label=Faces, prediction=Computer monitor. [✗ WRONG]
[prompt5] Example 34: label=Faces, prediction=Face [✗ WRONG]
[prompt5] Example 35: label=Faces, prediction=Object: Candle [✗ WRONG]
[prompt5] Example 36: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 37: label=Faces, prediction=oven [✗ WRONG]
[prompt5] Example 38: label=Faces, prediction=Door. [✗ WRONG]
[prompt5] Example 39: label=Faces, prediction=Computer game. [✗ WRONG]
[prompt5] Example 40: label=Faces, prediction=Person standing. [✗ WRONG]
[prompt5] Example 41: label=Faces, prediction=Man with beard [✗ WRONG]
[prompt5] Example 42: label=Faces, prediction=Poster [✗ WRONG]
[prompt5] Example 43: label=Faces, prediction=File cabinet. [✗ WRONG]
[prompt5] Example 44: label=Faces, prediction=Man with goatee. [✗ WRONG]
[prompt5] Example 45: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 46: label=Faces, prediction=Window, door, cabinet [✗ WRONG]
[prompt5] Example 47: label=Faces, prediction=Man wearing glasses. [✗ WRONG]
[prompt5] Example 48: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 49: label=Faces, prediction=Woman with smile [✗ WRONG]
[prompt5] Example 50: label=Faces, prediction=Person with short hair. [✗ WRONG]
[prompt5] Example 51: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 52: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 53: label=Faces, prediction=Camera [✗ WRONG]
[prompt5] Example 54: label=Faces, prediction=Desk chair. [✗ WRONG]
[prompt5] Example 55: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 56: label=Faces, prediction=Computer tower [✗ WRONG]
[prompt5] Example 57: label=Faces, prediction=Computer monitor. [✗ WRONG]
[prompt5] Example 58: label=Faces, prediction=Man with beard [✗ WRONG]
[prompt5] Example 59: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 60: label=Faces, prediction=Directory sign [✗ WRONG]
[prompt5] Example 61: label=Faces, prediction=Chair [✗ WRONG]
[prompt5] Example 62: label=Faces, prediction=Desk. [✗ WRONG]
[prompt5] Example 63: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 64: label=Faces, prediction=Door sign [✗ WRONG]
[prompt5] Example 65: label=Faces, prediction=Shelf with items. [✗ WRONG]
[prompt5] Example 66: label=Faces, prediction=Man with beard [✗ WRONG]
[prompt5] Example 67: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 68: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 69: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 70: label=Faces, prediction=Computer monitor [✗ WRONG]
[prompt5] Example 71: label=Faces, prediction=Person, Portrait, Headshot [✗ WRONG]
[prompt5] Example 72: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 73: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 74: label=Faces, prediction=Poster board. [✗ WRONG]
[prompt5] Example 75: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 76: label=Faces, prediction=World map [✗ WRONG]
[prompt5] Example 77: label=Faces, prediction=Clock [✗ WRONG]
[prompt5] Example 78: label=Faces, prediction=Baby crib [✗ WRONG]
[prompt5] Example 79: label=Faces, prediction=Whiteboard [✗ WRONG]
[prompt5] Example 80: label=Faces, prediction=Woman with bottle. [✗ WRONG]
[prompt5] Example 81: label=Faces, prediction=Person wearing necklace. [✗ WRONG]
[prompt5] Example 82: label=Faces, prediction=Pearl necklace [✗ WRONG]
[prompt5] Example 83: label=Faces, prediction=Pearl necklace [✗ WRONG]
[prompt5] Example 84: label=Faces, prediction=Window frame [✗ WRONG]
[prompt5] Example 85: label=Faces, prediction=Person, outdoor, park [✗ WRONG]
[prompt5] Example 86: label=Faces, prediction=Clock on wall. [✗ WRONG]
[prompt5] Example 87: label=Faces, prediction=Window [✗ WRONG]
[prompt5] Example 88: label=Faces, prediction=Window frame. [✗ WRONG]
[prompt5] Example 89: label=Faces, prediction=Man standing indoors. [✗ WRONG]
[prompt5] Example 90: label=Faces, prediction=Man standing outside. [✗ WRONG]
[prompt5] Example 91: label=Faces, prediction=Man with black hair. [✗ WRONG]
[prompt5] Example 92: label=Faces, prediction=Map [✗ WRONG]
[prompt5] Example 93: label=Faces, prediction=Object: Hand [✗ WRONG]
[prompt5] Example 94: label=Faces, prediction=Man pointing finger. [✗ WRONG]
[prompt5] Example 95: label=Faces, prediction=Bookshelf [✗ WRONG]
[prompt5] Example 96: label=Faces, prediction=Desk phone. [✗ WRONG]
[prompt5] Example 97: label=Faces, prediction=Woman with curly hair. [✗ WRONG]
[prompt5] Example 98: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 99: label=Faces, prediction=Person with curly hair. [✗ WRONG]
[prompt5] Example 100: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 101: label=Faces, prediction=Person with curly hair. [✗ WRONG]
[prompt5] Example 102: label=Faces, prediction=Portrait photograph [✗ WRONG]
[prompt5] Example 103: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 104: label=Faces, prediction=Water cooler [✗ WRONG]
[prompt5] Example 105: label=Faces, prediction=Poster [✗ WRONG]
[prompt5] Example 106: label=Faces, prediction=Chair. [✗ WRONG]
[prompt5] Example 107: label=Faces, prediction=Computer monitor. [✗ WRONG]
[prompt5] Example 108: label=Faces, prediction=Poster [✗ WRONG]
[prompt5] Example 109: label=Faces, prediction=Desk, computer, chair. [✗ WRONG]
[prompt5] Example 110: label=Faces, prediction=Painting of a man. [✗ WRONG]
[prompt5] Example 111: label=Faces, prediction=Man with beard. [✗ WRONG]
[prompt5] Example 112: label=Faces, prediction=Paper cutout figure [✗ WRONG]
[prompt5] Example 113: label=Faces, prediction=Chair. [✗ WRONG]
[prompt5] Example 114: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 115: label=Faces, prediction=Whiteboard [✗ WRONG]
[prompt5] Example 116: label=Faces, prediction=Person standing in front of a chalkboard. [✗ WRONG]
[prompt5] Example 117: label=Faces, prediction=Person, portrait, indoor. [✗ WRONG]
[prompt5] Example 118: label=Faces, prediction=Person, indoors, cubicle. [✗ WRONG]
[prompt5] Example 119: label=Faces, prediction=Person, indoors, background. [✗ WRONG]
[prompt5] Example 120: label=Faces, prediction=Computer monitor. [✗ WRONG]
[prompt5] Example 121: label=Faces, prediction=Poster [✗ WRONG]
[prompt5] Example 122: label=Faces, prediction=Person, indoors, portrait. [✗ WRONG]
[prompt5] Example 123: label=Faces, prediction=Paperboard box [✗ WRONG]
[prompt5] Example 124: label=Faces, prediction=Computer monitor [✗ WRONG]
[prompt5] Example 125: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 126: label=Faces, prediction=Poster [✗ WRONG]
[prompt5] Example 127: label=Faces, prediction=File cabinet. [✗ WRONG]
[prompt5] Example 128: label=Faces, prediction=Person, portrait, indoor. [✗ WRONG]
[prompt5] Example 129: label=Faces, prediction=Person [✗ WRONG]
[prompt5] Example 130: label=Leopards, prediction=Animal running. [✗ WRONG]
[prompt5] Example 131: label=Leopards, prediction=Cheetahs in grass. [✗ WRONG]
[prompt5] Example 132: label=Leopards, prediction=Animal, Cheetah, Running. [✗ WRONG]
[prompt5] Example 133: label=Leopards, prediction=Animal, Cheetah, Hunting [✗ WRONG]
[prompt5] Example 134: label=Leopards, prediction=Animal, Cheetah, Grassland [✗ WRONG]
[prompt5] Example 135: label=Leopards, prediction=Animal, Cheetah, Standing. [✗ WRONG]
[prompt5] Example 136: label=Leopards, prediction=Cheetahs in grassland. [✗ WRONG]
[prompt5] Example 137: label=Leopards, prediction=Animal, Cheetah, Wild Cat [✗ WRONG]
[prompt5] Example 138: label=Leopards, prediction=Animal, Cheetah, Wild [✗ WRONG]
[prompt5] Example 139: label=Leopards, prediction=Animal, Cheetah, Wild [✗ WRONG]
[prompt5] Example 140: label=Leopards, prediction=Leopard on tree [✗ WRONG]
[prompt5] Example 141: label=Leopards, prediction=Big cat. [✗ WRONG]
[prompt5] Example 142: label=Leopards, prediction=Animal, Predator, Wild Cat [✗ WRONG]
[prompt5] Example 143: label=Leopards, prediction=Leopard in grass. [✗ WRONG]
[prompt5] Example 144: label=Leopards, prediction=Leopard standing. [✗ WRONG]
